timestamp,cwnd,ssthresh,fase
59.590644,8.06,3.61,CONG_AVOID
59.590654,8.18,3.61,CONG_AVOID
59.590664,8.3,3.61,CONG_AVOID
59.590674,8.42,3.61,CONG_AVOID
59.590684,8.54,3.61,CONG_AVOID
59.697089,7.27,4.27,FAST_RETX
59.809387,8.23,4.27,CONG_AVOID
59.902853,8.35,4.27,CONG_AVOID
59.912309,8.47,4.27,CONG_AVOID
59.918023,8.59,4.27,CONG_AVOID
59.919121,8.83,4.27,CONG_AVOID
59.922605,9.17,4.27,CONG_AVOID
60.004515,9.27,4.27,CONG_AVOID
60.008397,9.38,4.27,CONG_AVOID
60.019362,9.49,4.27,CONG_AVOID
60.019372,9.59,4.27,CONG_AVOID
60.019382,9.7,4.27,CONG_AVOID
60.023238,9.8,4.27,CONG_AVOID
60.023248,9.9,4.27,CONG_AVOID
60.025084,10.11,4.27,CONG_AVOID
60.105046,10.2,4.27,CONG_AVOID
60.119354,10.3,4.27,CONG_AVOID
60.124083,10.4,4.27,CONG_AVOID
60.124093,10.5,4.27,CONG_AVOID
60.124113,10.59,4.27,CONG_AVOID
60.130339,8.3,5.3,FAST_RETX
60.242287,8.9,5.3,CONG_AVOID
60.442287,1,4.45,TIMEOUT
60.842287,1,2,TIMEOUT
60.943632,7,2,SLOW_START
61.055185,6.5,3.5,FAST_RETX
61.14759,6.65,3.5,CONG_AVOID
61.94759,1,3.33,TIMEOUT
63.54759,1,2,TIMEOUT
63.662289,5,2,SLOW_START
63.77274,5.5,2.5,FAST_RETX
63.876497,6.41,2.5,CONG_AVOID
63.971563,6.57,2.5,CONG_AVOID
63.976543,6.72,2.5,CONG_AVOID
64.071507,6.36,3.36,FAST_RETX
64.271507,1,3.18,TIMEOUT
64.373344,7,3.18,SLOW_START
64.464826,7.14,3.18,CONG_AVOID
64.562493,6.57,3.57,FAST_RETX
64.670352,7.64,3.57,CONG_AVOID
64.759283,7.77,3.57,CONG_AVOID
64.772355,7.9,3.57,CONG_AVOID
64.776213,8.02,3.57,CONG_AVOID
64.776223,8.15,3.57,CONG_AVOID
64.776233,8.27,3.57,CONG_AVOID
64.776243,8.39,3.57,CONG_AVOID
64.88151,8.51,3.57,CONG_AVOID
64.88154,7.26,4.26,FAST_RETX
64.982594,8.36,4.26,CONG_AVOID
65.081346,8.48,4.26,CONG_AVOID
65.084857,8.6,4.26,CONG_AVOID
65.087657,8.71,4.26,CONG_AVOID
65.093417,8.83,4.26,CONG_AVOID
65.093427,8.94,4.26,CONG_AVOID
65.093437,9.05,4.26,CONG_AVOID
65.185312,9.38,4.26,CONG_AVOID
65.189304,9.49,4.26,CONG_AVOID
65.189314,9.6,4.26,CONG_AVOID
65.202278,9.7,4.26,CONG_AVOID
65.202288,9.8,4.26,CONG_AVOID
65.202298,9.9,4.26,CONG_AVOID
65.274978,10.01,4.26,CONG_AVOID
65.293604,10.11,4.26,CONG_AVOID
65.293614,10.2,4.26,CONG_AVOID
65.293624,10.3,4.26,CONG_AVOID
65.293634,10.4,4.26,CONG_AVOID
65.293644,10.5,4.26,CONG_AVOID
65.303808,10.59,4.26,CONG_AVOID
65.303818,10.69,4.26,CONG_AVOID
65.303828,10.78,4.26,CONG_AVOID
65.411009,8.39,5.39,FAST_RETX
65.501728,8.51,5.39,CONG_AVOID
65.701728,1,4.25,TIMEOUT
65.808299,6,4.25,SLOW_START
66.208299,1,3.0,TIMEOUT
67.008299,1,2,TIMEOUT
67.10991,5,2,SLOW_START
68.70991,1,2.5,TIMEOUT
68.815184,4,2.5,SLOW_START
72.015184,1,2,TIMEOUT
72.110704,5,2,SLOW_START
72.218172,5.2,2,CONG_AVOID
72.218182,5.39,2,CONG_AVOID
72.229997,5.76,2,CONG_AVOID
72.230007,5.94,2,CONG_AVOID
72.305398,6.11,2,CONG_AVOID
72.329838,6.27,2,CONG_AVOID
72.332512,6.43,2,CONG_AVOID
72.334169,6.58,2,CONG_AVOID
72.335404,6.74,2,CONG_AVOID
72.401781,6.88,2,CONG_AVOID
72.403366,7.03,2,CONG_AVOID
72.425375,7.17,2,CONG_AVOID
72.434106,7.31,2,CONG_AVOID
72.434586,7.45,2,CONG_AVOID
72.434596,7.58,2,CONG_AVOID
72.517481,8.11,2,CONG_AVOID
72.541977,8.23,2,CONG_AVOID
72.622491,8.35,2,CONG_AVOID
72.625409,7.18,4.18,FAST_RETX
72.730836,8.29,4.18,CONG_AVOID
72.822774,8.41,4.18,CONG_AVOID
72.832971,8.53,4.18,CONG_AVOID
72.833002,8.65,4.18,CONG_AVOID
72.835392,8.76,4.18,CONG_AVOID
72.845566,8.88,4.18,CONG_AVOID
72.845576,8.99,4.18,CONG_AVOID
72.845586,9.1,4.18,CONG_AVOID
72.845596,9.21,4.18,CONG_AVOID
72.922643,9.32,4.18,CONG_AVOID
72.925902,9.43,4.18,CONG_AVOID
72.93187,9.53,4.18,CONG_AVOID
72.937112,9.64,4.18,CONG_AVOID
73.03356,7.82,4.82,FAST_RETX
73.133975,7.95,4.82,CONG_AVOID
73.333975,1,3.97,TIMEOUT
73.430343,9,3.97,SLOW_START
73.542579,9.11,3.97,CONG_AVOID
73.542589,9.22,3.97,CONG_AVOID
73.542599,9.33,3.97,CONG_AVOID
73.544234,9.44,3.97,CONG_AVOID
73.544244,9.54,3.97,CONG_AVOID
73.544254,9.65,3.97,CONG_AVOID
73.544274,9.85,3.97,CONG_AVOID
73.545343,9.96,3.97,CONG_AVOID
73.649731,10.06,3.97,CONG_AVOID
73.649741,10.16,3.97,CONG_AVOID
73.649751,10.25,3.97,CONG_AVOID
73.649761,10.35,3.97,CONG_AVOID
73.649771,10.45,3.97,CONG_AVOID
73.65328,10.54,3.97,CONG_AVOID
73.65329,10.64,3.97,CONG_AVOID
73.6533,10.73,3.97,CONG_AVOID
73.65331,10.83,3.97,CONG_AVOID
73.752374,10.92,3.97,CONG_AVOID
73.752731,11.01,3.97,CONG_AVOID
73.756912,11.1,3.97,CONG_AVOID
73.756922,11.19,3.97,CONG_AVOID
73.756932,11.28,3.97,CONG_AVOID
73.756962,8.64,5.64,FAST_RETX
73.85461,9.1,5.64,CONG_AVOID
