timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981312.90045,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824711999,3367024060,502,Nao
1779981312.900454,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824713447,3367024060,502,Nao
1779981312.900455,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824714895,3367024060,502,Nao
1779981312.900516,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824716343,3133,Nao
1779981312.900717,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824716343,3367024060,502,Nao
1779981312.900719,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824717791,3367024060,502,Nao
1779981312.900721,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824719239,3367024060,502,Nao
1779981312.900969,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824720687,4183,Nao
1779981312.900981,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824720687,3367024060,502,Nao
1779981312.900982,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824722135,3367024060,502,Nao
1779981312.900983,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824723583,3367024060,502,Nao
1779981312.901151,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824722135,4206,Nao
1779981312.901258,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824725031,3367024060,502,Nao
1779981312.90126,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824726479,3367024060,502,Nao
1779981312.901261,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824727927,3367024060,502,Nao
1779981312.901348,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824729375,4156,Nao
1779981312.90156,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824729375,3367024060,502,Nao
1779981312.901562,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824730823,3367024060,502,Nao
1779981312.901589,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824730823,4229,Nao
1779981312.901594,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824732271,4251,Nao
1779981312.901847,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824732271,3367024060,502,Nao
1779981312.901849,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824733719,3367024060,502,Nao
1779981312.90185,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824735167,3367024060,502,Nao
1779981312.901886,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824733719,4274,Nao
1779981312.901891,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824735167,4296,Nao
1779981312.901894,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824736615,4319,Nao
1779981312.902283,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824736615,3367024060,502,Nao
1779981312.902285,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824738063,3367024060,502,Nao
1779981312.902286,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824739511,3367024060,502,Nao
1779981312.902327,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824738063,4342,Nao
1779981312.902332,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824739511,4364,Nao
1779981312.902334,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824740959,4387,Nao
1779981312.902628,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824740959,3367024060,502,Nao
1779981312.90263,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824742407,3367024060,502,Nao
1779981312.902663,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824742407,4410,Nao
1779981312.902667,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824743855,4432,Nao
1779981312.902689,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824743855,3367024060,502,Nao
1779981312.902701,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824745303,4455,Nao
1779981312.903,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824745303,3367024060,502,Nao
1779981312.903017,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824746751,4477,Nao
1779981312.90303,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824746751,3367024060,502,Nao
1779981312.903042,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824748199,4500,Nao
1779981312.903116,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824748199,3367024060,502,Nao
1779981312.903135,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824749647,4523,Nao
1779981312.903416,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824749647,3367024060,502,Nao
1779981312.903418,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824751095,3367024060,502,Nao
1779981312.903418,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824752543,3367024060,502,Nao
1779981312.903459,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824751095,4545,Nao
1779981312.903463,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824752543,4568,Nao
1779981312.903466,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824753991,4591,Nao
1779981312.90372,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824753991,3367024060,502,Nao
1779981312.903723,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824755439,3367024060,502,Nao
1779981312.903773,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824755439,4613,Nao
1779981312.903776,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824756887,4636,Nao
1779981312.903971,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824756887,3367024060,502,Nao
1779981312.903973,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824758335,3367024060,502,Nao
1779981312.903974,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824759783,3367024060,502,Nao
1779981312.904031,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824758335,4658,Nao
1779981312.904036,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824759783,4681,Nao
1779981312.904039,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824761231,4704,Nao
1779981312.904166,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824761231,3367024060,502,Nao
1779981312.904168,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824762679,3367024060,502,Nao
1779981312.904169,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824764127,3367024060,502,Nao
1779981312.904203,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824762679,4726,Nao
1779981312.904207,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824764127,4749,Nao
1779981312.904209,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824765575,4772,Nao
1779981312.904443,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824765575,3367024060,502,Nao
1779981312.904445,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824767023,3367024060,502,Nao
1779981312.904446,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824768471,3367024060,502,Nao
1779981312.904482,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824767023,4794,Nao
1779981312.904485,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824768471,4817,Nao
1779981312.904488,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824769919,4839,Nao
1779981312.904976,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824769919,3367024060,502,Nao
1779981312.904977,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824771367,3367024060,502,Nao
1779981312.904978,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824772815,3367024060,502,Nao
1779981312.905014,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824771367,4862,Nao
1779981312.905018,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824772815,4885,Nao
1779981312.905021,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824774263,4907,Nao
1779981312.905287,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824774263,3367024060,502,Nao
1779981312.905289,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824775711,3367024060,502,Nao
