timestamp,protocolo,tipo_evento,seq_num,ack_num,tamanho_payload,tamanho_pacote,rtt_ms,perdido,retransmissao,timeout_disparado,cwnd,ssthresh,janela,flags
1198.55698,TCP,DUPACK,0,56,0,54,,Nao,Nao,Nao,3,2.08,,ACK
1198.951318,TCP,TIMEOUT,57,0,0,0,,Nao,Nao,Sim,3,2.08,,TIMEOUT
1198.951318,TCP,RETX,57,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1199.204215,TCP,ACK,0,57,0,54,,Nao,Nao,Nao,1,2,,ACK
1200.528757,TCP,TIMEOUT,58,0,0,0,,Nao,Nao,Sim,2,2,,TIMEOUT
1200.528757,TCP,RETX,58,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1200.747222,TCP,ACK,0,59,0,54,,Nao,Nao,Nao,1,2,,ACK
1200.747222,TCP,DATA,60,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1200.747322,TCP,DATA,61,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1200.747422,TCP,DATA,62,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
1200.996673,TCP,ACK,0,60,0,54,249.4502,Nao,Nao,Nao,3,2,,ACK
1200.996673,TCP,DATA,63,0,1024,1078,,Nao,Nao,Nao,3.33,2,,"PSH,ACK"
1201.010472,TCP,ACK,0,61,0,54,263.1501,Nao,Nao,Nao,3.33,2,,ACK
1201.010472,TCP,DATA,64,0,1024,1078,,Nao,Nao,Nao,3.63,2,,"PSH,ACK"
1201.023269,TCP,ACK,0,62,0,54,275.8469,Nao,Nao,Nao,3.63,2,,ACK
1201.023269,TCP,DATA,65,0,1024,1078,,Nao,Nao,Nao,3.91,2,,"PSH,ACK"
1201.129923,TCP,LOSS,63,0,1024,1078,,Sim,Nao,Nao,3.91,2,,DATA
1201.129933,TCP,LOSS,64,0,1024,1078,,Sim,Nao,Nao,3.91,2,,DATA
1201.132031,TCP,LOSS,65,0,1024,1078,,Sim,Nao,Nao,3.91,2,,DATA
1201.344673,TCP,TIMEOUT,63,0,0,0,,Nao,Nao,Sim,3.91,2,,TIMEOUT
1201.344673,TCP,RETX,63,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
1201.606784,TCP,LOSS,0,63,0,54,,Sim,Nao,Nao,1,2,,ACK
1201.98748,TCP,TIMEOUT,63,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
