timestamp,cwnd,ssthresh,fase
1169.446048,1,3.42,TIMEOUT
1169.668166,2,3.42,SLOW_START
1170.168077,1,2,TIMEOUT
1171.1679,1,2,TIMEOUT
1173.167546,1,2,TIMEOUT
1173.374532,6,2,SLOW_START
1173.592341,6.67,2,CONG_AVOID
1173.605283,6.82,2,CONG_AVOID
1173.605293,6.96,2,CONG_AVOID
1173.813286,6.48,3.48,FAST_RETX
1174.019203,7.41,3.48,CONG_AVOID
1174.207453,7.54,3.48,CONG_AVOID
1174.486974,1,3.77,TIMEOUT
1175.046016,1,2,TIMEOUT
1175.253315,2,2,SLOW_START
1176.371398,1,2,TIMEOUT
1176.553611,6,2,SLOW_START
1176.76418,6.0,3.0,FAST_RETX
1179.000345,1,3.0,TIMEOUT
1179.16916,5,3.0,SLOW_START
1183.641492,1,2.5,TIMEOUT
1183.851891,4,2.5,SLOW_START
1192.796554,1,2,TIMEOUT
1192.999671,5,2,SLOW_START
1193.211084,5.2,2,CONG_AVOID
1193.211094,5.39,2,CONG_AVOID
1193.422716,5.7,2.7,FAST_RETX
1193.672644,1,2.85,TIMEOUT
1193.873317,6,2.85,SLOW_START
1194.031076,6.17,2.85,CONG_AVOID
1194.088491,6.49,2.85,CONG_AVOID
1194.088511,6.8,2.85,CONG_AVOID
1194.088521,6.95,2.85,CONG_AVOID
1194.224259,7.09,2.85,CONG_AVOID
1194.299725,6.55,3.55,FAST_RETX
1194.561899,1,3.27,TIMEOUT
1194.763974,6,3.27,SLOW_START
1194.986013,6.0,3.0,FAST_RETX
1195.187571,6.83,3.0,CONG_AVOID
1195.399309,6.42,3.42,FAST_RETX
1195.614228,7.35,3.42,CONG_AVOID
1195.827914,7.49,3.42,CONG_AVOID
1195.827924,7.62,3.42,CONG_AVOID
1195.827934,7.75,3.42,CONG_AVOID
1196.021247,6.88,3.88,FAST_RETX
1196.230763,7.89,3.88,CONG_AVOID
1196.437147,8.02,3.88,CONG_AVOID
1196.456599,7.01,4.01,FAST_RETX
1196.65362,7.3,4.01,CONG_AVOID
1196.892962,1,3.65,TIMEOUT
1197.371647,1,2,TIMEOUT
1197.577311,8,2,SLOW_START
1198.534681,1,4.0,TIMEOUT
1198.74633,3,4.0,SLOW_START
1200.66107,1,2,TIMEOUT
1200.862413,3,2,SLOW_START
1204.691892,1,2,TIMEOUT
1204.879915,2,2,SLOW_START
1212.538873,1,2,TIMEOUT
1227.856788,1,2,TIMEOUT
1228.05765,4,2,SLOW_START
1228.265423,4.5,2,CONG_AVOID
1228.277741,4.72,2,CONG_AVOID
1228.471382,5.36,2.36,FAST_RETX
1228.666451,6.11,2.36,CONG_AVOID
1228.666461,6.27,2.36,CONG_AVOID
1228.870059,6.43,2.36,CONG_AVOID
1228.870089,6.22,3.22,FAST_RETX
1229.101786,6.7,3.22,CONG_AVOID
1229.340951,1,3.35,TIMEOUT
1229.52883,7,3.35,SLOW_START
1229.733914,7.29,3.35,CONG_AVOID
1229.733924,7.42,3.35,CONG_AVOID
1229.733934,7.56,3.35,CONG_AVOID
1229.946466,6.78,3.78,FAST_RETX
1230.169022,6.93,3.78,CONG_AVOID
1230.393847,1,3.46,TIMEOUT
1230.843495,1,2,TIMEOUT
1231.044302,7,2,SLOW_START
1231.241836,7.14,2,CONG_AVOID
1231.258429,6.57,3.57,FAST_RETX
1231.458782,7.64,3.57,CONG_AVOID
1231.662428,7.77,3.57,CONG_AVOID
1231.662682,7.9,3.57,CONG_AVOID
1231.662692,8.02,3.57,CONG_AVOID
1231.668917,8.15,3.57,CONG_AVOID
1231.668927,8.27,3.57,CONG_AVOID
1231.852696,7.14,4.14,FAST_RETX
1232.073973,1,3.57,TIMEOUT
1232.2584,4,3.57,SLOW_START
1232.700952,1,2,TIMEOUT
1232.913597,2,2,SLOW_START
1233.798702,1,2,TIMEOUT
1235.568912,1,2,TIMEOUT
1239.109331,1,2,TIMEOUT
1239.328996,4,2,SLOW_START
1239.532935,5,2,FAST_RETX
1239.740571,6.0,2,CONG_AVOID
1239.939835,6.17,2,CONG_AVOID
1239.958068,6.49,2,CONG_AVOID
1239.958078,6.65,2,CONG_AVOID
1239.958088,6.8,2,CONG_AVOID
1239.958098,6.94,2,CONG_AVOID
1240.197966,6.47,3.47,FAST_RETX
1240.383213,7.4,3.47,CONG_AVOID
1240.560886,7.53,3.47,CONG_AVOID
1240.583004,7.67,3.47,CONG_AVOID
1240.583014,7.8,3.47,CONG_AVOID
1240.599379,8.05,3.47,CONG_AVOID
1240.599389,8.18,3.47,CONG_AVOID
1240.601009,8.3,3.47,CONG_AVOID
1240.793109,8.54,3.47,CONG_AVOID
1240.819988,7.27,4.27,FAST_RETX
1241.028143,7.55,4.27,CONG_AVOID
1241.269457,1,3.77,TIMEOUT
1241.450709,8,3.77,SLOW_START
1241.656768,7.0,4.0,FAST_RETX
1241.862779,7.86,4.0,CONG_AVOID
1242.074048,6.93,3.93,FAST_RETX
1242.272689,7.79,3.93,CONG_AVOID
1242.488628,6.9,3.9,FAST_RETX
1242.673611,7.91,3.9,CONG_AVOID
1242.865601,8.04,3.9,CONG_AVOID
1242.897533,7.02,4.02,FAST_RETX
1243.108711,8.16,4.02,CONG_AVOID
1243.32272,8.28,4.02,CONG_AVOID
1243.32273,8.4,4.02,CONG_AVOID
1243.334709,7.2,4.2,FAST_RETX
1243.578171,1,3.6,TIMEOUT
1244.065096,1,2,TIMEOUT
1244.264229,2,2,SLOW_START
1245.238078,1,2,TIMEOUT
1247.185778,1,2,TIMEOUT
1247.386301,6,2,SLOW_START
1247.622883,6.0,3.0,FAST_RETX
